"","0.05","0.1","0.15","0.2","0.25","0.3","0.35","0.4","0.45","0.5","0.55","0.6","0.65","centrality"
"FRZB",0,0,0,0,0,0,0,0,0,2,12,38,106,7.19550402101593
"PLEKHG4B",0,0,0,0,0,0,0,0,0,0,15,61,133,7.18480029822703
"SUCO",0,0,0,0,0,0,0,0,0,0,15,57,137,7.16390449891191
"RPA3",0,0,0,0,0,0,0,0,1,4,8,28,74,7.15185347679443
"MEF2C",0,0,0,0,0,0,0,0,0,0,17,58,118,7.14265720370882
"EDNRA",0,0,0,0,0,0,0,0,0,0,15,56,132,7.12948149127675
"ATAD5",0,0,0,0,0,0,0,0,0,2,16,38,76,7.12918399544766
"LRRN3",0,0,0,0,0,0,0,0,0,2,10,41,101,7.11698264397796
"TSGA10IP",0,0,0,0,0,0,0,0,2,4,11,28,41,7.11565589337718
"TMEM178A",0,0,0,0,0,0,0,0,0,0,11,62,147,7.100767471165
"SLC35F3",0,0,0,0,0,0,0,1,1,6,9,19,44,7.10032196163344
"PSAT1",0,0,0,0,0,0,0,0,0,1,9,48,120,7.06535142493096
"SNRPF",0,0,0,0,0,0,0,0,0,3,12,33,78,7.05982674603705
"HOOK1",0,0,0,0,0,0,0,0,0,0,13,55,131,7.04051379541062
"RPRM",0,0,0,0,0,0,0,1,1,4,8,25,44,7.03155611839152
"NNAT",0,0,0,0,0,0,0,0,0,0,11,59,136,7.02129299650494
"C14orf2",0,0,0,0,0,0,0,0,0,1,10,50,98,7.01133927254116
"NOTUM",0,0,0,0,0,0,0,0,0,1,8,51,114,7.00999922239986
"ME1",0,0,0,0,0,0,0,0,0,0,13,50,132,6.98930384426713
"PLXNA2",0,0,0,0,0,0,0,0,0,0,13,55,120,6.98395640036737
"PLXDC2",0,0,0,0,0,0,0,0,0,0,10,62,132,6.98345016921816
"FAU",0,0,0,0,0,0,0,0,0,0,16,56,95,6.95092442438574
"GNG2",0,0,0,0,0,0,0,0,0,0,11,53,133,6.94368495529006
"TTC3",0,0,0,0,0,0,0,0,0,0,13,53,112,6.91767404138998
"MTFR2",0,0,0,0,0,0,0,0,0,3,12,33,62,6.91272321408798
"TBC1D3B",0,0,0,0,0,0,0,0,1,4,11,26,42,6.90561603965584
"SRM",0,0,0,0,0,0,0,0,0,0,11,47,139,6.90148683862418
"ATP5L",0,0,0,0,0,0,0,0,0,0,16,49,98,6.89230904507529
"RAB1A",0,0,0,0,0,0,0,0,0,0,14,43,118,6.86637166147967
"CDC42EP3",0,0,0,0,0,0,0,0,0,0,14,46,110,6.86071080248527
"PCDH15",0,0,0,0,0,0,0,0,1,4,12,20,43,6.8137940587538
"CENPO",0,0,0,0,0,0,0,0,0,2,11,30,75,6.79137379559466
"SYT4",0,0,0,0,0,0,0,0,1,3,10,26,45,6.79002483917153
"MBD2",0,0,0,0,0,0,0,0,0,0,11,47,115,6.77925288814727
"C6orf118",0,0,0,0,0,0,0,0,3,5,8,19,31,6.77835341560512
"COX7A2",0,0,0,0,0,0,0,0,0,2,9,31,83,6.77520040640877
"PLEKHA4",0,0,0,0,0,0,0,0,0,1,12,28,99,6.77103385576796
"CCDC88A",0,0,0,0,0,0,0,0,0,0,8,52,124,6.72905259491269
"COX6B1",0,0,0,0,0,0,0,0,0,3,11,25,64,6.7280554861884
"SERPINE2",0,0,0,0,0,0,0,0,0,0,8,55,117,6.72462953787869
"CD163L1",0,0,0,0,0,0,0,0,1,2,11,28,43,6.70802179300819
"COL2A1",0,0,0,0,0,0,0,0,0,0,7,52,131,6.69968924573632
"PARP9",0,0,0,0,0,0,0,0,1,1,10,25,69,6.69371205171603
"TSPAN2",0,0,0,0,0,0,0,0,0,0,7,51,132,6.69316601241691
"NAALADL2",0,0,0,0,0,0,0,0,0,0,8,45,131,6.67947960510952
"CXCL14",0,0,0,0,0,0,0,0,0,1,7,36,102,6.66939102813968
"PSIP1",0,0,0,0,0,0,0,0,0,1,8,30,107,6.65882472813672
"KCNH7",0,0,0,0,0,0,0,1,1,2,12,19,34,6.65761899851437
"RPS6KL1",0,0,0,0,0,0,0,0,1,3,8,25,44,6.64272547051044
"HOXB2",0,0,0,0,0,0,0,0,0,1,6,36,109,6.638687157612
"FANCB",0,0,0,0,0,0,0,0,0,3,10,28,53,6.62520670885771
"CTNNA2",0,0,0,0,0,0,0,0,0,0,10,43,103,6.60821026483195
"PLK4",0,0,0,0,0,0,0,0,0,0,13,44,82,6.60772542021837
"SKIL",0,0,0,0,0,0,0,0,0,0,8,46,111,6.58558634490277
"IGFBP6",0,0,0,0,0,0,0,0,0,0,10,38,111,6.5840036540587
"EBF3",0,0,0,0,0,0,0,0,0,2,13,26,54,6.58305636562615
"CD164",0,0,0,0,0,0,0,0,0,0,10,46,93,6.58207256954064
"SP110",0,0,0,0,0,0,0,0,0,1,9,28,92,6.5795625599682
"CDCA7",0,0,0,0,0,0,0,0,0,2,11,26,59,6.55483088676442
"IFIT1",0,0,0,0,0,0,0,0,3,3,10,18,26,6.54477939350568
"SMOC1",0,0,0,0,0,0,0,0,0,0,8,44,108,6.54184713484606
"TAC1",0,0,0,0,0,0,0,2,2,3,6,11,36,6.53525884099981
"CELSR3",0,0,0,0,0,0,0,0,0,5,12,23,34,6.52441041939476
"MFNG",0,0,0,0,0,0,0,0,1,4,8,22,33,6.49853957556194
"BAIAP3",0,0,0,0,0,0,0,1,3,5,7,11,23,6.49734289686483
"BAIAP2L1",0,0,0,0,0,0,0,0,0,0,9,42,96,6.49670400659006
"CYBA",0,0,0,0,0,0,0,0,0,0,9,41,97,6.48925243325262
"ADGRG2",0,0,0,0,0,0,0,0,1,1,12,23,46,6.4786402074561
"AFAP1L2",0,0,0,0,0,0,0,0,0,3,8,24,57,6.47223414987096
"GDPD2",0,0,0,0,0,0,0,0,0,6,12,21,30,6.47039437606184
"HAT1",0,0,0,0,0,0,0,0,0,2,11,27,49,6.45814246135087
"LARGE2",0,0,0,0,0,0,0,0,0,0,6,45,115,6.45726904409302
"DSN1",0,0,0,0,0,0,0,0,0,1,11,28,65,6.45692532797244
"PPP1R3B",0,0,0,0,0,0,0,0,0,0,9,36,103,6.45182663317515
"WWC1",0,0,0,0,0,0,0,0,0,0,8,41,100,6.45090362445176
"RANBP17",0,0,0,0,0,0,0,0,0,0,10,39,86,6.43501034963295
"EMB",0,0,0,0,0,0,0,0,0,0,5,45,125,6.42623578548735
"MCC",0,0,0,0,0,0,0,0,0,0,5,53,106,6.41619687841423
"MT-ND5",0,0,0,0,0,0,1,1,2,6,9,11,12,6.41177386321779
"PRR36",0,0,0,0,0,0,0,0,0,0,8,37,102,6.40359905572002
"WNT11",0,0,0,0,0,0,0,0,0,0,9,34,100,6.39945897398719
"AHNAK",0,0,0,0,0,0,0,0,0,0,8,40,94,6.39663673709786
"C4orf3",0,0,0,0,0,0,0,0,0,1,9,28,69,6.39489479675067
"KLHL14",0,0,0,0,0,0,1,1,2,3,7,10,24,6.38208239364782
"PRSS23",0,0,0,0,0,0,0,0,0,0,9,36,92,6.37916221928288
"LYPD1",0,0,0,0,0,0,0,0,1,3,9,21,31,6.37883902179346
"FGFBP3",0,0,0,0,0,0,0,0,0,1,3,45,95,6.37304665124346
"MT-ND1",0,0,0,0,0,0,0,1,2,5,9,12,17,6.35164719499481
"OAS1",0,0,0,0,0,0,0,0,1,3,10,20,28,6.33936156397629
"HS6ST1",0,0,0,0,0,0,0,0,0,1,4,32,101,6.33590130763339
"PDE4D",0,0,0,0,0,0,0,0,0,1,5,31,87,6.32175176944607
"ARPC1B",0,0,0,0,0,0,0,0,0,1,7,25,82,6.31737075608456
"NHLH2",0,0,0,0,0,0,0,0,1,3,9,18,32,6.31087851541172
"ARHGAP11B",0,0,0,0,0,0,0,0,0,2,5,32,60,6.30474640100203
"GFRA1",0,0,0,0,0,0,0,0,0,0,5,41,110,6.28926410989847
"TFAP2A",0,0,0,0,0,0,0,0,0,0,9,32,89,6.28920262374129
"GDF6",0,0,0,0,0,0,0,0,0,0,7,35,99,6.28716483188984
"DAPL1",0,0,0,0,0,0,0,1,1,3,6,14,33,6.26953732767815
"RPL22",0,0,0,0,0,0,0,0,0,0,12,33,67,6.26921846973801
"ATCAY",0,0,0,0,0,0,0,0,3,3,6,14,31,6.26478868252547
"SORT1",0,0,0,0,0,0,0,0,0,0,3,49,127,6.26349537342058
"CDT1",0,0,0,0,0,0,0,0,0,1,8,26,65,6.25582480973467
"PPP1R14B",0,0,0,0,0,0,0,0,0,2,5,21,81,6.25376683514624
"CHEK1",0,0,0,0,0,0,0,0,0,2,11,19,47,6.22972482293998
"DDR1",0,0,0,0,0,0,0,0,0,0,4,37,128,6.22662061050967
"PAK6",0,0,0,0,0,0,0,0,0,0,5,41,99,6.22143009993771
"WWC2",0,0,0,0,0,0,0,0,0,0,5,40,101,6.21984327673279
"MT-CO1",0,0,0,0,0,2,2,3,3,3,4,8,8,6.21731694865515
"OSBPL6",0,0,0,0,0,0,0,0,1,2,9,17,36,6.2089638746892
"SHCBP1",0,0,0,0,0,0,0,0,0,1,8,27,58,6.20476915245873
"CENPJ",0,0,0,0,0,0,0,0,0,1,7,26,66,6.20081876041061
"GCNT2",0,0,0,0,0,0,0,0,0,0,6,35,97,6.20059080618996
"LMO7",0,0,0,0,0,0,0,0,0,0,5,40,98,6.2004388506855
"EBF1",0,0,0,0,0,0,0,0,0,2,8,23,48,6.19429515384965
"STMN1",0,0,0,0,0,0,0,0,1,3,8,15,34,6.18806640265883
"FAM89A",0,0,0,0,0,0,0,0,0,0,7,36,82,6.18248999057823
"PNPLA8",0,0,0,0,0,0,0,0,0,0,6,36,90,6.16886000880291
"ISYNA1",0,0,0,0,0,0,0,0,0,0,6,36,88,6.15441496989285
"PGAM1",0,0,0,0,0,0,0,2,3,5,7,7,15,6.15269755497289
"PKMYT1",0,0,0,0,0,0,0,0,0,1,8,30,48,6.14512262427789
"ARID5B",0,0,0,0,0,0,0,0,0,0,6,25,120,6.14237235943119
"HEY1",0,0,0,0,0,0,0,0,0,1,7,22,70,6.14230488783823
"ATP5I",0,0,0,0,0,0,0,0,0,0,6,35,88,6.13797558537998
"CLEC18C",0,0,0,0,0,0,0,1,2,3,7,11,22,6.13748966083523
"AL109653.1",0,0,0,0,0,0,1,1,1,1,6,12,35,6.11685771340572
"HSP90AB1",0,0,0,0,0,0,0,0,0,1,8,23,56,6.08986273011612
"CD9",0,0,0,0,0,0,0,0,0,1,5,23,79,6.08719090910219
"HOXB3",0,0,0,0,0,0,0,0,0,2,6,18,62,6.07925768596884
"SEMA6B",0,0,0,0,0,0,0,0,0,0,4,35,102,6.04787605726169
"SELENOW",0,0,0,0,0,0,0,0,0,0,8,26,80,6.0423675876746
"VAT1L",0,0,0,0,0,0,0,1,1,4,7,9,25,6.0369007131273
"KLHDC8A",0,0,0,0,0,0,0,0,0,2,7,22,40,5.98811736517326
"THSD7B",0,0,0,0,0,0,0,0,0,3,7,18,38,5.98481848596799
"SPOCK1",0,0,0,0,0,0,0,0,0,3,8,20,31,5.98106249754874
"SMPDL3A",0,0,0,0,0,0,0,0,0,0,3,42,94,5.97920194757243
"STIL",0,0,0,0,0,0,0,0,0,0,9,27,60,5.9378125189645
"MMS22L",0,0,0,0,0,0,0,0,0,2,8,16,44,5.93203828665341
"UHRF1",0,0,0,0,0,0,0,0,0,1,7,18,60,5.9289978374164
"NELL2",0,0,0,0,0,0,0,0,0,4,7,17,30,5.914726541794
"HEBP2",0,0,0,0,0,0,0,0,0,0,6,30,69,5.89216481200359
"RBFOX3",0,0,0,0,0,0,0,0,0,3,6,19,35,5.89012443666923
"ARID3A",0,0,0,0,0,0,0,0,0,0,3,36,94,5.88903262574283
"C19orf48",0,0,0,0,0,0,0,0,0,1,5,22,57,5.85262578476807
"MSN",0,0,0,0,0,0,0,0,0,0,5,29,76,5.84965966127762
"ADSS",0,0,0,0,0,0,0,0,0,0,3,33,95,5.84510453783973
"P2RY2",0,0,0,0,0,0,0,0,0,0,4,29,88,5.84352292116194
"DUSP26",0,0,0,0,0,0,0,0,1,3,7,13,24,5.82445994366932
"PSMA7",0,0,0,0,0,0,0,0,0,1,5,20,59,5.82007872643382
"CTPS1",0,0,0,0,0,0,0,0,0,1,3,25,67,5.80657342007327
"FHL1",0,0,0,0,0,0,0,0,0,0,5,24,84,5.80451651971506
"CCSER1",0,0,0,0,0,0,0,0,0,0,4,27,87,5.79478248735471
"NFIB",0,0,0,0,0,0,0,0,0,0,4,27,85,5.77983930050866
"ATP1A3",0,0,0,0,0,0,0,0,1,1,7,14,36,5.77410943333593
"CHST8",0,0,0,0,0,0,0,0,0,2,7,20,31,5.77244079171184
"HRC",0,0,0,0,0,0,0,0,1,2,8,13,25,5.77089304060407
"PLAC9",0,0,0,0,0,0,0,0,0,0,4,30,76,5.76905669873474
"UBL5",0,0,0,0,0,0,0,0,0,1,7,18,46,5.75952576681529
"FANCA",0,0,0,0,0,0,0,0,0,0,9,24,50,5.75343395733846
"ATP5G3",0,0,0,0,0,0,0,0,0,1,5,18,58,5.74910402439399
"ARPC3",0,0,0,0,0,0,0,0,0,1,4,22,56,5.74104429576868
"WNT2B",0,0,0,0,0,0,0,0,0,2,9,17,28,5.73869328970969
"UQCR10",0,0,0,0,0,0,0,0,0,0,4,26,82,5.73493936650914
"FMR1",0,0,0,0,0,0,0,0,0,0,3,32,82,5.73261283056362
"BANF1",0,0,0,0,0,0,0,0,0,1,6,19,47,5.73054419348292
"ZNF593",0,0,0,0,0,0,0,0,0,3,8,14,28,5.7151931082474
"NHLH1",0,0,0,0,0,0,0,0,0,3,4,16,39,5.67603768400649
"CCT5",0,0,0,0,0,0,0,0,0,1,4,16,65,5.65496803086963
"DDX58",0,0,0,0,0,0,0,0,0,0,4,22,84,5.65421069811495
"CTDSPL",0,0,0,0,0,0,0,0,0,0,4,27,69,5.64603546527596
"SLC4A10",0,0,0,0,0,0,0,1,1,1,5,17,20,5.63437904108928
"TMEM30A",0,0,0,0,0,0,0,0,0,0,2,31,91,5.62284087552917
"CITED4",0,0,0,0,0,0,0,0,0,0,5,22,68,5.61893346562114
"SGCG",0,0,0,0,0,0,0,0,0,0,3,28,77,5.61470013395606
"DLGAP1",0,0,0,0,0,0,0,0,0,0,1,42,96,5.61151315475131
"LMO3",0,0,0,0,0,0,0,0,1,2,5,14,25,5.58928295403675
"HS3ST2",0,0,0,0,0,0,0,0,1,1,6,14,30,5.58566220708904
"POU3F2",0,0,0,0,0,0,0,1,1,1,6,13,20,5.56837325802573
"MT-ND6",0,0,0,0,0,0,1,1,1,2,6,11,11,5.55746665522141
"USP1",0,0,0,0,0,0,0,0,0,0,7,22,48,5.55467257125331
"CSRP2",0,0,0,0,0,0,0,0,0,0,3,25,77,5.54918055877706
"DUT",0,0,0,0,0,0,0,0,0,1,7,18,33,5.54906416670425
"TMEM258",0,0,0,0,0,0,0,0,0,0,5,20,65,5.53545675302666
"CLEC18B",0,0,1,1,1,1,1,1,2,2,2,4,14,5.51750665910297
"LUM",0,0,0,0,0,0,0,0,1,2,6,12,22,5.50851381239732
"ADGRB3",0,0,0,0,0,0,0,0,0,0,2,28,80,5.48100620729643
"TPD52",0,0,0,0,0,0,0,0,0,0,2,28,78,5.46475536086291
"CNPY2",0,0,0,0,0,0,0,0,0,0,3,21,78,5.45722847473449
"ZNF695",0,0,0,0,0,0,0,0,0,0,5,21,55,5.45657177906827
"NTM",0,0,0,0,0,0,0,0,0,0,1,31,98,5.44750039357529
"C5orf34",0,0,0,0,0,0,0,0,0,0,6,18,52,5.41760371328917
"COL9A3",0,0,0,0,0,0,0,0,0,1,5,18,34,5.40968092582339
"CREG1",0,0,0,0,0,0,0,0,0,0,2,26,75,5.39671554955617
"COMMD6",0,0,0,0,0,0,0,0,0,1,5,11,51,5.39129370530613
"SP5",0,0,0,0,0,0,0,0,0,0,1,34,80,5.3708317367387
"HES6",0,0,0,0,0,0,0,0,0,0,1,29,91,5.36111195338714
"ROMO1",0,0,0,0,0,0,0,0,0,0,3,20,69,5.35069726858208
"KCND1",0,0,0,0,0,0,0,0,0,1,3,17,46,5.34585448474515
"KCNJ12",0,0,0,0,0,0,0,0,1,2,2,13,33,5.34102787312315
"RHOBTB3",0,0,0,0,0,0,0,0,0,0,3,22,61,5.32639577845274
"NDUFB4",0,0,0,0,0,0,0,0,1,1,6,9,29,5.3210697573892
"WSB1",0,0,0,0,0,0,0,0,0,1,2,15,62,5.3074011545458
"ALYREF",0,0,0,0,0,0,0,0,0,0,3,18,70,5.29986720619266
"PLCB4",0,0,0,0,0,0,0,0,0,0,1,27,88,5.29816729573898
"SERPING1",0,0,0,0,0,0,0,0,0,0,2,20,81,5.29531773212328
"NPY1R",0,0,0,0,0,0,0,0,0,1,4,18,33,5.2905621706191
"DCLK2",0,0,0,0,0,0,0,0,0,0,3,18,68,5.28129451410402
"KCNIP2",0,0,0,0,0,0,0,0,0,1,5,15,32,5.26832444665248
"RHBDL3",0,0,0,0,0,0,0,0,1,1,4,11,30,5.26671634615885
"CLRN1",0,0,0,0,0,0,0,0,1,1,6,13,19,5.25940077909162
"CAMKV",0,0,0,0,0,0,0,0,0,0,8,15,38,5.25334182086306
"SRSF7",0,0,0,0,0,0,0,0,0,1,4,11,48,5.25239162576344
"PDPN",0,0,0,0,0,0,0,0,0,0,2,23,66,5.24411925958036
"POC1A",0,0,0,0,0,0,0,0,0,0,4,21,46,5.24241226496528
"CPED1",0,0,0,0,0,0,0,0,0,0,3,15,74,5.23238240575841
"CHRND",0,0,0,0,0,0,0,0,0,1,2,13,62,5.22728231897108
"LSM3",0,0,0,0,0,0,0,0,0,1,4,14,37,5.22102556660221
"RIPPLY2",0,0,0,0,0,0,0,0,0,1,4,15,34,5.20629391543072
"SH3BGRL2",0,0,0,0,0,0,0,0,0,0,2,20,70,5.20169214147837
"ZFYVE21",0,0,0,0,0,0,0,0,0,0,1,24,83,5.19258736347704
"EPPK1",0,0,0,0,0,0,0,0,0,0,1,23,86,5.19090352464222
"BEX2",0,0,0,0,0,0,0,0,0,0,1,26,77,5.1905938062588
"ABCC2",0,0,0,0,0,0,0,0,0,0,3,17,62,5.18972252550814
"NRARP",0,0,0,0,0,0,0,0,0,1,2,16,48,5.18042154925307
"NEUROD1",0,0,0,0,0,0,0,0,0,3,5,11,21,5.17873647319108
"USMG5",0,0,0,0,0,0,0,0,0,0,5,14,51,5.17860624581468
"RSPO1",0,0,0,0,0,0,0,0,0,2,6,12,21,5.16770393547431
"LMO4",0,0,0,0,0,0,0,0,0,0,2,16,80,5.16055671573828
"PDCD5",0,0,0,0,0,0,0,0,0,0,1,23,82,5.16030964258453
"COX4I1",0,0,0,0,0,0,0,0,0,0,3,13,74,5.1522635701837
"SPARC",0,0,0,0,0,0,0,0,0,0,4,12,65,5.14743604863285
"SPON2",0,0,0,0,0,0,0,0,0,1,6,13,26,5.14255253293236
"SLF1",0,0,0,0,0,0,0,0,0,0,6,14,42,5.13986077784256
"GCHFR",0,0,0,0,0,0,0,0,0,0,1,23,79,5.13638056005476
"TCEAL2",0,0,0,0,0,0,0,0,0,1,9,12,20,5.13090459042385
"CFAP57",0,0,0,0,0,0,0,0,0,0,2,19,65,5.12495170521703
"CAPN1",0,0,0,0,0,0,0,0,0,0,1,26,69,5.12025497624265
"LUC7L3",0,0,0,0,0,0,0,0,0,0,2,23,54,5.11583562737733
"CREG2",0,0,0,0,0,0,0,0,0,0,7,19,27,5.10706514367019
"CENPI",0,0,0,0,0,0,0,0,0,1,3,13,40,5.10629173002287
"TMEM131L",0,0,0,0,0,0,0,0,0,0,1,21,81,5.10022393204473
"C10orf82",0,0,0,0,0,0,0,0,0,0,2,15,73,5.06543230269404
"NEUROD4",0,0,0,0,0,0,0,0,0,0,6,17,31,5.05720197353794
"ZNF600",0,0,0,0,0,0,0,0,0,0,1,20,79,5.05626172448005
"HSPE1",0,0,0,0,0,0,0,0,0,0,2,18,61,5.05353749654664
"VWA3A",0,0,0,0,0,0,0,0,0,1,5,16,21,5.04114689947204
"NSUN7",0,0,0,0,0,0,0,0,0,0,0,31,93,5.03258315015534
"MXD3",0,0,0,0,0,0,0,0,0,0,5,17,34,5.03066700278125
"PPP1R17",0,0,0,0,0,0,0,0,0,2,5,12,19,5.0209694446965
"CADPS",0,0,0,0,0,0,0,0,0,0,4,19,35,5.01191752596762
"EXOSC8",0,0,0,0,0,0,0,0,0,1,2,16,36,4.99783499869991
"RPS27L",0,0,0,0,0,0,0,0,0,0,1,20,68,4.96011363993024
"EEF1D",0,0,0,0,0,0,0,0,0,0,1,19,71,4.9585032908008
"PLEKHF2",0,0,0,0,0,0,0,0,0,0,1,17,78,4.95559510814923
"SYPL1",0,0,0,0,0,0,0,0,0,0,1,23,59,4.9493872129611
"JAKMIP2",0,0,0,0,0,0,0,0,0,0,0,29,86,4.94355870612277
"LITAF",0,0,0,0,0,0,0,0,0,0,3,12,57,4.94071946994803
"NOG",0,0,0,0,0,0,0,0,0,0,8,15,23,4.93776174060496
"GNAO1",0,0,0,0,0,0,0,0,0,1,3,13,30,4.92456156958041
"PTH1R",0,0,0,0,0,0,0,0,0,0,1,20,64,4.92129613737419
"HOXA4",0,0,0,0,0,0,0,0,0,1,6,9,25,4.91613797777079
"GRID2",0,0,0,0,0,0,0,0,0,0,2,14,61,4.9117042297081
"ATP6V1C2",0,0,0,0,0,0,0,0,0,1,4,11,28,4.91145072148274
"FUT4",0,0,0,0,0,0,0,0,0,0,1,22,57,4.90181543572063
"NPR2",0,0,0,0,0,0,0,0,0,0,6,15,27,4.89973674693817
"RAB26",0,0,0,0,0,0,0,0,0,0,4,16,34,4.8960950982406
"RTRAF",0,0,0,0,0,0,0,0,0,0,2,13,63,4.8909451607204
"OTX2",0,0,0,0,0,0,0,0,0,1,4,12,25,4.88849680630961
"GREM2",0,0,0,0,0,0,0,0,0,3,5,6,22,4.88423221842251
"SLC1A5",0,0,0,0,0,0,0,0,0,0,0,25,88,4.87247156313878
"SERINC2",0,0,0,0,0,0,0,0,0,0,0,28,78,4.86051860209545
"ADGRG6",0,0,0,0,0,0,0,0,0,0,4,14,36,4.85711761571883
"STMN2",0,0,0,0,0,0,0,0,0,2,4,9,22,4.85411929232319
"C1GALT1",0,0,0,0,0,0,0,0,0,0,2,13,59,4.84899512198098
"SOD1",0,0,0,0,0,0,0,0,0,0,2,13,59,4.84899512198098
"SIX1",0,0,0,0,0,0,0,0,0,2,3,13,19,4.84242841852924
"OAS3",0,0,0,0,0,0,0,0,0,4,5,7,15,4.84003425875624
"ADAMTS8",0,0,0,0,0,0,0,0,1,1,4,9,18,4.83911706562532
"HAS2",0,0,0,0,0,0,0,0,0,0,2,12,62,4.83624394539888
"ATP6AP2",0,0,0,0,0,0,0,0,0,0,1,13,81,4.82903285779889
"B3GALT5",0,0,0,0,0,0,0,0,0,0,1,17,64,4.82880572947783
"AP3B2",0,0,0,0,0,0,0,0,1,3,4,6,14,4.8180329838003
"COPRS",0,0,0,0,0,0,0,0,0,0,0,25,80,4.81124987334998
"PXMP2",0,0,0,0,0,0,0,0,0,0,4,16,29,4.79589715635289
"ILDR2",0,0,0,0,0,0,0,0,0,1,4,11,23,4.78844342171769
"HOXA1",0,0,0,0,0,0,0,0,0,0,2,13,52,4.7683609003455
"CTSH",0,0,0,0,0,0,0,0,0,0,0,21,86,4.75746574914047
"FAM111A",0,0,0,0,0,0,0,0,0,0,0,25,73,4.7525002333956
"SFRP4",0,0,0,0,0,0,0,0,0,0,2,13,50,4.74335781780743
"LPAR3",0,0,0,0,0,0,0,0,0,1,2,12,31,4.74250830034418
"DGKG",0,0,0,0,0,0,0,0,0,0,5,13,27,4.73483503745847
"KDM5B",0,0,0,0,0,0,0,0,0,0,0,18,93,4.71980499597537
"FAM162A",0,0,0,0,0,0,0,0,0,4,6,6,12,4.70973270998066
"IFI44",0,0,0,0,0,0,0,0,0,4,5,7,12,4.70506867165038
"PA2G4",0,0,0,0,0,0,0,0,0,0,2,10,59,4.70429788789085
"RIPPLY3",0,0,0,0,0,0,0,0,0,1,3,8,32,4.70010015025086
"ATP5J2",0,0,0,0,0,0,0,0,0,0,2,12,50,4.6988930345152
"C19orf73",0,0,0,0,0,0,0,0,0,2,3,8,23,4.69583777907789
"PRMT8",0,0,0,0,0,0,0,0,0,1,3,12,21,4.65718269805574
"ICA1",0,0,0,0,0,0,0,0,0,0,1,13,61,4.64730269735644
"AP1S2",0,0,0,0,0,0,0,0,0,0,0,21,70,4.62536739209185
"GABBR2",0,0,0,0,0,0,0,0,0,1,4,10,19,4.61772758360785
"OTOL1",0,0,0,0,0,0,0,0,0,1,4,8,23,4.61583417824663
"ANP32B",0,0,0,0,0,0,0,0,0,0,2,14,38,4.61038194941306
"PNMA2",0,0,0,0,0,0,0,0,0,0,5,10,27,4.59013780336834
"LGALS3BP",0,0,0,0,0,0,0,0,0,0,0,18,75,4.58164005868598
"FAM83D",0,0,0,0,0,0,0,0,0,1,2,8,34,4.58012133541728
"COX8A",0,0,0,0,0,0,0,0,0,0,1,14,51,4.57436948704722
"DLX3",0,0,0,0,0,0,0,0,0,0,0,17,77,4.56608379208593
"LIX1",0,0,0,0,0,0,0,0,0,1,2,12,23,4.55551495325052
"PTPRU",0,0,0,0,0,0,0,0,0,0,0,16,78,4.54006911053729
"SCG3",0,0,0,0,0,0,0,0,0,0,2,14,34,4.54004311939691
"CCDC170",0,0,0,0,0,0,0,0,0,1,5,7,19,4.5269322011734
"FAM221B",0,0,0,0,0,0,0,0,0,1,5,7,19,4.5269322011734
"CCDC160",0,0,0,0,0,0,0,0,0,0,0,19,65,4.52071494644957
"CSF3R",0,0,0,0,0,0,0,0,0,0,1,12,53,4.51304019405167
"FAM78B",0,0,0,0,0,0,0,0,0,0,0,15,77,4.4954139706921
"MMRN1",0,0,0,0,0,0,0,0,0,1,3,8,23,4.49310522502381
"PARPBP",0,0,0,0,0,0,0,0,0,0,1,15,42,4.48956425785265
"GDAP1L1",0,0,0,0,0,0,0,0,0,1,4,7,21,4.48860696180954
"ASPHD1",0,0,0,0,0,0,0,0,1,1,2,9,16,4.48586630973238
"HAUS8",0,0,0,0,0,0,0,0,0,0,1,16,38,4.46247402572597
"MPP7",0,0,0,0,0,0,0,0,0,0,0,17,64,4.44757478016986
"RBPMS",0,0,0,0,0,0,0,0,0,0,0,17,63,4.43749705892149
"GRHL1",0,0,0,0,0,0,0,0,0,0,1,12,47,4.43648122087502
"ALDH1A1",0,0,0,0,0,0,0,0,0,0,4,8,30,4.43561728115583
"ZNF93",0,0,0,0,0,0,0,0,0,0,3,8,36,4.42789328823642
"HAUS1",0,0,0,0,0,0,0,0,0,0,1,11,50,4.42786160045158
"SEC11C",0,0,0,0,0,0,0,0,0,0,1,11,50,4.42786160045158
"LPIN2",0,0,0,0,0,0,0,0,0,0,0,19,56,4.42542268822485
"EIF5A",0,0,0,0,0,0,0,0,0,0,0,14,73,4.42247243124404
"NDUFA1",0,0,0,0,0,0,0,0,0,1,3,6,26,4.41887554123192
"SAMD9",0,0,0,0,0,0,0,0,0,1,4,9,15,4.41549816737101
"TLR3",0,0,0,0,0,0,0,0,0,0,1,11,49,4.41498989270907
"SKP1",0,0,0,0,0,0,0,0,0,0,3,10,29,4.41197736037536
"RAB20",0,0,0,0,0,0,0,0,0,0,1,9,57,4.40206996195957
"FILIP1L",0,0,0,0,0,0,0,0,0,0,1,12,44,4.3945311821356
"SEMA5B",0,0,0,0,0,0,0,0,0,0,3,12,24,4.39370079925719
"PLCL1",0,0,0,0,0,0,0,0,0,0,5,9,21,4.37619635855476
"ABCA3",0,0,0,0,0,0,0,0,0,0,3,11,25,4.3711686382027
"ISL1",0,0,0,0,0,0,0,0,0,0,2,11,32,4.36791066359347
